time,液体流量计1,气体流量计2,温度传感器3,温度传感器4,液位传感器5,压力传感器6,液体流量计7,气体流量计8,温度传感器9,温度传感器10,压力传感器11,液位传感器12,气体流量计13,温度传感器14,压力传感器15,液体流量计16,温度传感器18,压力传感器19,液体流量计20,液位传感器21,温度传感器22,压力传感器23,温度传感器24,压力传感器25,液体流量计26,液位传感器27,压力传感器28,温度传感器29,温度传感器30,压力传感器31,液体流量计32
" 2022-08-15 14:19:36",19.0,1.0,20.0,26.0,338.0,7.0,13.0,1.0,20.0,28.0,1.0,333.0,1.0,22.0,33.0,27.0,25.0,37.0,26.0,406.0,25.0,9.0,26.0,6.0,4.0,402.0,31.0,27.0,26.0,18.0,3.0
" 2022-08-15 14:20:22",18.0,1.0,21.0,20.0,458.0,3.0,21.0,1.0,25.0,22.0,4.0,311.0,0.0,26.0,23.0,8.0,23.0,30.0,20.0,301.0,20.0,23.0,22.0,26.0,25.0,360.0,23.0,23.0,22.0,38.0,25.0
" 2022-08-15 14:19:33",3.0,0.0,27.0,22.0,472.0,25.0,21.0,0.0,24.0,26.0,22.0,312.0,1.0,23.0,34.0,16.0,24.0,10.0,11.0,528.0,27.0,6.0,27.0,35.0,2.0,333.0,12.0,20.0,26.0,32.0,10.0
" 2022-08-15 14:22:23",15.0,1.0,26.0,21.0,372.0,21.0,16.0,0.0,25.0,27.0,16.0,505.0,0.0,25.0,6.0,2.0,25.0,26.0,14.0,340.0,20.0,36.0,27.0,24.0,16.0,438.0,24.0,21.0,24.0,26.0,27.0
" 2022-08-15 14:20:30",17.0,0.0,27.0,28.0,351.0,1.0,10.0,0.0,27.0,23.0,19.0,330.0,1.0,29.0,29.0,1.0,25.0,9.0,23.0,322.0,26.0,9.0,23.0,23.0,23.0,334.0,20.0,29.0,21.0,22.0,4.0
" 2022-08-15 14:23:24",25.0,1.0,21.0,27.0,390.0,6.0,1.0,0.0,21.0,25.0,39.0,533.0,1.0,23.0,17.0,12.0,25.0,32.0,10.0,524.0,22.0,22.0,27.0,3.0,3.0,366.0,8.0,21.0,28.0,33.0,16.0
" 2022-08-15 14:20:35",6.0,1.0,22.0,23.0,424.0,29.0,1.0,0.0,28.0,21.0,37.0,414.0,1.0,27.0,30.0,17.0,23.0,34.0,7.0,436.0,25.0,11.0,24.0,26.0,5.0,302.0,4.0,21.0,23.0,10.0,22.0
" 2022-08-15 14:22:30",10.0,0.0,25.0,24.0,305.0,1.0,12.0,0.0,21.0,22.0,7.0,475.0,0.0,27.0,22.0,4.0,20.0,0.0,10.0,341.0,24.0,16.0,20.0,12.0,3.0,519.0,3.0,20.0,27.0,29.0,7.0
" 2022-08-15 14:23:43",18.0,0.0,28.0,26.0,362.0,39.0,22.0,1.0,22.0,28.0,20.0,377.0,1.0,25.0,34.0,8.0,28.0,21.0,1.0,479.0,27.0,30.0,29.0,13.0,27.0,469.0,33.0,21.0,27.0,33.0,28.0
" 2022-08-15 14:25:13",23.0,1.0,28.0,29.0,345.0,9.0,29.0,1.0,28.0,23.0,13.0,366.0,0.0,28.0,38.0,3.0,28.0,29.0,25.0,549.0,29.0,38.0,27.0,14.0,8.0,426.0,33.0,20.0,26.0,33.0,23.0
" 2022-08-15 14:26:07",18.0,1.0,27.0,24.0,349.0,26.0,9.0,0.0,20.0,23.0,34.0,314.0,1.0,27.0,35.0,23.0,24.0,20.0,3.0,427.0,22.0,24.0,21.0,27.0,1.0,398.0,13.0,21.0,24.0,22.0,18.0
" 2022-08-15 14:25:12",5.0,1.0,22.0,25.0,338.0,34.0,0.0,1.0,27.0,26.0,32.0,525.0,1.0,20.0,24.0,10.0,27.0,12.0,3.0,336.0,24.0,31.0,23.0,35.0,6.0,524.0,14.0,29.0,24.0,38.0,29.0
" 2022-08-15 14:26:24",14.0,0.0,27.0,22.0,449.0,8.0,15.0,0.0,21.0,25.0,26.0,536.0,0.0,26.0,25.0,13.0,26.0,14.0,20.0,417.0,26.0,9.0,25.0,29.0,16.0,420.0,7.0,23.0,27.0,6.0,8.0
" 2022-08-15 14:26:25",0.0,0.0,25.0,23.0,505.0,8.0,17.0,0.0,25.0,23.0,35.0,530.0,1.0,26.0,17.0,1.0,25.0,9.0,23.0,500.0,23.0,37.0,26.0,37.0,27.0,506.0,30.0,25.0,29.0,33.0,18.0
" 2022-08-15 14:27:02",16.0,0.0,25.0,26.0,527.0,29.0,15.0,0.0,27.0,21.0,28.0,385.0,1.0,21.0,32.0,17.0,29.0,31.0,1.0,333.0,25.0,8.0,22.0,19.0,4.0,531.0,7.0,26.0,24.0,10.0,29.0
" 2022-08-15 14:26:29",21.0,0.0,24.0,22.0,349.0,36.0,27.0,0.0,27.0,22.0,27.0,469.0,1.0,24.0,22.0,24.0,20.0,30.0,6.0,467.0,22.0,14.0,25.0,31.0,15.0,323.0,33.0,26.0,22.0,7.0,28.0
" 2022-08-15 14:28:45",13.0,0.0,28.0,21.0,342.0,17.0,19.0,1.0,29.0,28.0,13.0,367.0,0.0,20.0,19.0,2.0,26.0,5.0,20.0,408.0,26.0,3.0,20.0,18.0,17.0,382.0,22.0,22.0,26.0,18.0,11.0
" 2022-08-15 14:28:29",12.0,0.0,26.0,28.0,510.0,13.0,20.0,0.0,22.0,23.0,9.0,341.0,0.0,29.0,17.0,16.0,25.0,15.0,23.0,406.0,23.0,27.0,28.0,24.0,27.0,332.0,34.0,20.0,28.0,15.0,11.0
" 2022-08-15 14:27:54",16.0,1.0,22.0,21.0,327.0,33.0,21.0,1.0,20.0,28.0,22.0,392.0,0.0,26.0,25.0,10.0,29.0,35.0,23.0,340.0,21.0,5.0,29.0,10.0,20.0,490.0,20.0,28.0,22.0,33.0,18.0
" 2022-08-15 14:28:17",4.0,0.0,29.0,22.0,462.0,36.0,25.0,1.0,26.0,25.0,32.0,454.0,1.0,22.0,29.0,17.0,23.0,30.0,23.0,537.0,25.0,20.0,25.0,2.0,7.0,445.0,39.0,21.0,29.0,35.0,3.0
" 2022-08-15 14:27:50",2.0,1.0,28.0,20.0,538.0,27.0,10.0,0.0,29.0,26.0,15.0,397.0,0.0,28.0,27.0,28.0,22.0,14.0,5.0,303.0,21.0,32.0,28.0,12.0,15.0,511.0,24.0,27.0,29.0,33.0,27.0
" 2022-08-15 14:31:06",9.0,1.0,21.0,29.0,321.0,18.0,10.0,0.0,29.0,28.0,10.0,475.0,0.0,22.0,13.0,22.0,24.0,6.0,23.0,477.0,22.0,7.0,23.0,7.0,24.0,449.0,34.0,27.0,28.0,0.0,11.0
" 2022-08-15 14:31:12",26.0,1.0,25.0,27.0,549.0,17.0,4.0,0.0,28.0,28.0,32.0,499.0,0.0,20.0,17.0,24.0,26.0,3.0,23.0,492.0,22.0,37.0,26.0,21.0,15.0,310.0,20.0,25.0,22.0,32.0,3.0
" 2022-08-15 14:31:28",0.0,1.0,28.0,29.0,445.0,37.0,27.0,0.0,23.0,21.0,20.0,504.0,0.0,27.0,33.0,28.0,25.0,7.0,12.0,382.0,23.0,21.0,20.0,25.0,2.0,325.0,35.0,25.0,25.0,8.0,9.0
" 2022-08-15 14:30:41",10.0,0.0,20.0,24.0,328.0,28.0,15.0,1.0,29.0,22.0,33.0,524.0,1.0,20.0,1.0,9.0,27.0,5.0,26.0,518.0,21.0,18.0,23.0,0.0,17.0,336.0,30.0,23.0,20.0,12.0,23.0
" 2022-08-15 14:32:50",21.0,0.0,21.0,27.0,532.0,2.0,4.0,1.0,28.0,22.0,23.0,518.0,1.0,29.0,15.0,19.0,27.0,32.0,7.0,501.0,20.0,13.0,26.0,33.0,28.0,453.0,36.0,24.0,23.0,13.0,13.0
" 2022-08-15 14:34:03",0.0,0.0,28.0,25.0,387.0,24.0,14.0,0.0,23.0,22.0,8.0,329.0,1.0,24.0,17.0,5.0,29.0,0.0,22.0,484.0,26.0,10.0,28.0,36.0,15.0,470.0,27.0,22.0,24.0,24.0,28.0
" 2022-08-15 14:33:31",0.0,1.0,28.0,20.0,521.0,22.0,12.0,0.0,21.0,25.0,23.0,365.0,1.0,20.0,5.0,14.0,20.0,28.0,3.0,536.0,24.0,8.0,27.0,28.0,17.0,498.0,36.0,23.0,25.0,8.0,21.0
" 2022-08-15 14:33:24",13.0,1.0,28.0,24.0,432.0,20.0,26.0,1.0,20.0,26.0,1.0,339.0,1.0,20.0,8.0,26.0,29.0,5.0,9.0,469.0,27.0,33.0,24.0,22.0,27.0,445.0,7.0,28.0,28.0,1.0,25.0
" 2022-08-15 14:35:30",14.0,0.0,27.0,21.0,455.0,7.0,9.0,0.0,24.0,28.0,17.0,526.0,1.0,21.0,28.0,3.0,27.0,9.0,9.0,361.0,20.0,1.0,24.0,30.0,10.0,353.0,1.0,25.0,23.0,22.0,18.0
" 2022-08-15 14:35:12",24.0,1.0,26.0,23.0,369.0,13.0,17.0,0.0,26.0,27.0,13.0,422.0,0.0,28.0,35.0,8.0,29.0,17.0,4.0,465.0,21.0,14.0,22.0,32.0,5.0,331.0,33.0,26.0,23.0,21.0,4.0
" 2022-08-15 14:33:20",29.0,1.0,26.0,29.0,323.0,23.0,19.0,0.0,22.0,20.0,36.0,420.0,1.0,23.0,2.0,29.0,21.0,5.0,3.0,476.0,20.0,33.0,23.0,9.0,18.0,375.0,4.0,29.0,28.0,38.0,15.0
" 2022-08-15 14:35:03",26.0,1.0,27.0,27.0,463.0,27.0,10.0,0.0,20.0,25.0,7.0,545.0,1.0,27.0,35.0,14.0,23.0,9.0,16.0,418.0,25.0,11.0,23.0,25.0,1.0,339.0,14.0,21.0,29.0,2.0,28.0
" 2022-08-15 14:35:40",26.0,0.0,22.0,25.0,352.0,0.0,24.0,0.0,29.0,26.0,20.0,528.0,0.0,25.0,39.0,9.0,23.0,37.0,25.0,482.0,25.0,1.0,23.0,29.0,23.0,393.0,32.0,21.0,25.0,30.0,16.0
" 2022-08-15 14:36:09",11.0,1.0,20.0,23.0,513.0,7.0,12.0,0.0,25.0,23.0,25.0,358.0,1.0,26.0,25.0,23.0,20.0,30.0,3.0,407.0,22.0,5.0,20.0,1.0,12.0,506.0,25.0,28.0,20.0,25.0,25.0
" 2022-08-15 14:35:10",16.0,0.0,22.0,26.0,539.0,21.0,4.0,0.0,26.0,22.0,36.0,405.0,0.0,22.0,0.0,15.0,23.0,36.0,14.0,383.0,24.0,7.0,21.0,18.0,10.0,375.0,24.0,23.0,27.0,23.0,6.0
" 2022-08-15 14:38:03",1.0,1.0,28.0,22.0,325.0,5.0,7.0,0.0,24.0,28.0,12.0,374.0,0.0,23.0,23.0,3.0,23.0,29.0,4.0,367.0,26.0,34.0,20.0,11.0,26.0,321.0,29.0,25.0,25.0,24.0,12.0
" 2022-08-15 14:38:20",29.0,0.0,22.0,20.0,411.0,2.0,25.0,1.0,20.0,27.0,19.0,354.0,1.0,25.0,14.0,11.0,24.0,13.0,22.0,504.0,22.0,8.0,21.0,5.0,11.0,548.0,35.0,21.0,20.0,30.0,10.0
" 2022-08-15 14:38:22",28.0,0.0,25.0,27.0,444.0,22.0,15.0,1.0,22.0,29.0,32.0,424.0,1.0,20.0,8.0,1.0,25.0,3.0,26.0,439.0,22.0,16.0,25.0,25.0,27.0,498.0,37.0,29.0,28.0,11.0,3.0
" 2022-08-15 14:40:07",2.0,0.0,22.0,24.0,408.0,11.0,24.0,0.0,23.0,25.0,0.0,342.0,1.0,25.0,38.0,8.0,27.0,35.0,12.0,348.0,22.0,1.0,21.0,24.0,7.0,317.0,39.0,22.0,29.0,34.0,1.0
" 2022-08-15 14:40:19",23.0,1.0,27.0,23.0,438.0,9.0,12.0,0.0,22.0,24.0,31.0,450.0,1.0,24.0,4.0,27.0,21.0,19.0,27.0,434.0,25.0,11.0,22.0,20.0,16.0,526.0,26.0,28.0,24.0,34.0,25.0
" 2022-08-15 14:41:20",25.0,1.0,24.0,23.0,403.0,26.0,11.0,1.0,27.0,22.0,21.0,349.0,0.0,25.0,2.0,18.0,25.0,16.0,13.0,532.0,25.0,11.0,25.0,28.0,24.0,516.0,9.0,25.0,29.0,26.0,28.0
" 2022-08-15 14:41:30",25.0,1.0,24.0,22.0,434.0,36.0,10.0,0.0,29.0,26.0,21.0,537.0,1.0,30.0,10.0,11.0,21.0,25.0,7.0,476.0,23.0,37.0,20.0,3.0,16.0,341.0,18.0,28.0,22.0,20.0,12.0
" 2022-08-15 14:41:32",1.0,0.0,21.0,28.0,527.0,7.0,26.0,0.0,26.0,20.0,38.0,405.0,1.0,23.0,31.0,16.0,28.0,25.0,16.0,425.0,26.0,5.0,26.0,0.0,10.0,370.0,34.0,22.0,27.0,7.0,0.0
" 2022-08-15 14:42:43",23.0,1.0,26.0,25.0,300.0,33.0,5.0,0.0,28.0,26.0,19.0,356.0,1.0,29.0,27.0,20.0,29.0,28.0,18.0,412.0,22.0,33.0,24.0,34.0,14.0,388.0,28.0,28.0,25.0,39.0,29.0
" 2022-08-15 14:43:03",1.0,1.0,28.0,21.0,491.0,29.0,2.0,0.0,23.0,20.0,21.0,493.0,0.0,27.0,2.0,23.0,23.0,9.0,28.0,381.0,28.0,33.0,26.0,11.0,3.0,357.0,4.0,26.0,24.0,38.0,17.0
" 2022-08-15 14:43:44",10.0,1.0,29.0,24.0,494.0,39.0,11.0,1.0,23.0,23.0,22.0,436.0,1.0,22.0,2.0,21.0,28.0,16.0,19.0,472.0,25.0,35.0,22.0,22.0,28.0,480.0,5.0,21.0,22.0,25.0,26.0
" 2022-08-15 14:44:26",1.0,0.0,27.0,28.0,421.0,33.0,3.0,0.0,28.0,27.0,3.0,512.0,1.0,21.0,1.0,9.0,24.0,38.0,6.0,464.0,24.0,2.0,21.0,28.0,7.0,500.0,15.0,29.0,21.0,0.0,19.0
" 2022-08-15 14:41:48",0.0,1.0,27.0,28.0,380.0,29.0,0.0,0.0,24.0,28.0,13.0,489.0,1.0,26.0,22.0,22.0,20.0,21.0,16.0,463.0,22.0,4.0,29.0,36.0,24.0,509.0,39.0,27.0,29.0,31.0,0.0
" 2022-08-15 14:44:42",18.0,0.0,25.0,28.0,390.0,23.0,23.0,0.0,29.0,26.0,16.0,385.0,1.0,21.0,20.0,11.0,21.0,0.0,20.0,471.0,22.0,13.0,26.0,6.0,0.0,330.0,23.0,28.0,24.0,4.0,23.0
" 2022-08-15 14:45:07",11.0,1.0,28.0,29.0,416.0,3.0,22.0,0.0,26.0,27.0,30.0,380.0,1.0,22.0,35.0,24.0,25.0,4.0,12.0,547.0,26.0,22.0,20.0,30.0,24.0,417.0,29.0,27.0,29.0,12.0,22.0
" 2022-08-15 14:44:33",26.0,1.0,28.0,25.0,329.0,8.0,29.0,0.0,22.0,21.0,37.0,323.0,0.0,20.0,5.0,5.0,25.0,8.0,9.0,439.0,29.0,17.0,28.0,2.0,24.0,406.0,0.0,25.0,20.0,22.0,17.0
" 2022-08-15 14:47:21",24.0,0.0,20.0,23.0,481.0,28.0,3.0,0.0,23.0,26.0,8.0,371.0,0.0,28.0,39.0,12.0,22.0,4.0,19.0,327.0,26.0,8.0,25.0,1.0,4.0,490.0,11.0,21.0,21.0,38.0,17.0
" 2022-08-15 14:46:23",13.0,0.0,23.0,23.0,344.0,12.0,16.0,1.0,28.0,22.0,9.0,349.0,1.0,21.0,12.0,21.0,20.0,19.0,20.0,513.0,21.0,32.0,25.0,28.0,8.0,311.0,20.0,29.0,27.0,3.0,29.0
" 2022-08-15 14:46:53",7.0,1.0,25.0,26.0,431.0,34.0,28.0,1.0,24.0,23.0,10.0,538.0,0.0,26.0,18.0,8.0,24.0,23.0,24.0,525.0,20.0,34.0,22.0,7.0,9.0,309.0,3.0,24.0,29.0,1.0,22.0
" 2022-08-15 14:48:04",23.0,0.0,26.0,24.0,523.0,15.0,4.0,1.0,27.0,20.0,19.0,548.0,1.0,28.0,38.0,12.0,27.0,4.0,14.0,394.0,27.0,22.0,20.0,14.0,14.0,487.0,0.0,21.0,25.0,8.0,17.0
" 2022-08-15 14:48:39",23.0,1.0,23.0,26.0,303.0,2.0,14.0,1.0,26.0,29.0,36.0,439.0,0.0,29.0,8.0,12.0,26.0,16.0,14.0,333.0,26.0,8.0,29.0,4.0,18.0,367.0,35.0,23.0,20.0,5.0,18.0
" 2022-08-15 14:47:23",2.0,0.0,21.0,23.0,465.0,2.0,18.0,0.0,29.0,20.0,19.0,518.0,0.0,27.0,6.0,26.0,21.0,30.0,1.0,404.0,24.0,36.0,20.0,20.0,21.0,383.0,2.0,24.0,23.0,22.0,28.0
" 2022-08-15 14:48:46",9.0,1.0,21.0,21.0,355.0,16.0,17.0,0.0,23.0,25.0,8.0,486.0,1.0,21.0,32.0,20.0,25.0,19.0,27.0,323.0,25.0,36.0,20.0,9.0,13.0,488.0,31.0,29.0,24.0,6.0,20.0
" 2022-08-15 14:50:16",23.0,0.0,23.0,23.0,436.0,20.0,5.0,1.0,29.0,27.0,31.0,364.0,0.0,27.0,33.0,15.0,21.0,23.0,21.0,431.0,23.0,23.0,25.0,26.0,6.0,478.0,27.0,24.0,20.0,12.0,26.0
" 2022-08-15 14:49:36",17.0,1.0,25.0,22.0,332.0,31.0,14.0,1.0,28.0,24.0,19.0,506.0,0.0,21.0,20.0,5.0,21.0,29.0,16.0,523.0,26.0,16.0,21.0,36.0,13.0,384.0,26.0,26.0,28.0,36.0,24.0
" 2022-08-15 14:50:33",18.0,1.0,20.0,25.0,509.0,18.0,3.0,1.0,20.0,20.0,33.0,414.0,1.0,28.0,3.0,22.0,24.0,27.0,29.0,541.0,20.0,38.0,26.0,27.0,25.0,379.0,2.0,23.0,23.0,7.0,11.0
" 2022-08-15 14:48:52",10.0,0.0,26.0,20.0,398.0,14.0,5.0,0.0,22.0,29.0,29.0,333.0,1.0,26.0,29.0,22.0,26.0,15.0,5.0,396.0,25.0,37.0,21.0,30.0,0.0,365.0,8.0,29.0,20.0,19.0,13.0
" 2022-08-15 14:51:04",10.0,1.0,27.0,23.0,366.0,7.0,11.0,0.0,21.0,21.0,37.0,417.0,0.0,28.0,28.0,21.0,26.0,31.0,19.0,487.0,25.0,22.0,28.0,6.0,2.0,434.0,1.0,29.0,26.0,12.0,1.0
" 2022-08-15 14:52:11",23.0,0.0,21.0,27.0,510.0,17.0,4.0,1.0,25.0,27.0,4.0,533.0,0.0,29.0,2.0,23.0,21.0,18.0,3.0,478.0,26.0,20.0,20.0,26.0,0.0,342.0,15.0,24.0,27.0,0.0,28.0
" 2022-08-15 14:52:31",15.0,0.0,25.0,21.0,378.0,22.0,13.0,1.0,28.0,28.0,35.0,319.0,1.0,24.0,35.0,2.0,21.0,20.0,19.0,383.0,21.0,11.0,24.0,26.0,13.0,300.0,10.0,25.0,28.0,0.0,11.0
" 2022-08-15 14:53:18",26.0,1.0,25.0,27.0,385.0,15.0,6.0,1.0,26.0,24.0,34.0,505.0,1.0,22.0,39.0,3.0,21.0,21.0,2.0,492.0,21.0,24.0,22.0,15.0,28.0,385.0,32.0,20.0,21.0,25.0,5.0
" 2022-08-15 14:54:24",18.0,1.0,25.0,23.0,442.0,37.0,19.0,1.0,24.0,27.0,27.0,393.0,0.0,27.0,29.0,6.0,21.0,5.0,24.0,372.0,23.0,27.0,21.0,11.0,18.0,508.0,8.0,24.0,23.0,38.0,4.0
" 2022-08-15 14:54:55",8.0,1.0,28.0,24.0,317.0,4.0,8.0,0.0,28.0,22.0,28.0,510.0,0.0,27.0,16.0,12.0,29.0,28.0,24.0,403.0,29.0,22.0,22.0,8.0,2.0,536.0,18.0,25.0,27.0,0.0,1.0
" 2022-08-15 14:53:18",19.0,1.0,27.0,23.0,311.0,4.0,10.0,0.0,27.0,23.0,20.0,345.0,0.0,20.0,4.0,7.0,26.0,38.0,5.0,475.0,22.0,11.0,23.0,9.0,18.0,460.0,15.0,26.0,26.0,1.0,20.0
" 2022-08-15 14:54:18",1.0,1.0,23.0,20.0,522.0,25.0,25.0,1.0,28.0,27.0,30.0,545.0,1.0,26.0,17.0,7.0,22.0,29.0,3.0,428.0,20.0,20.0,20.0,3.0,22.0,523.0,12.0,22.0,26.0,0.0,6.0
" 2022-08-15 14:56:15",29.0,0.0,27.0,28.0,420.0,15.0,4.0,1.0,20.0,25.0,19.0,530.0,1.0,25.0,9.0,7.0,20.0,16.0,2.0,329.0,22.0,7.0,21.0,31.0,6.0,325.0,3.0,28.0,21.0,32.0,11.0
" 2022-08-15 14:56:09",24.0,0.0,29.0,27.0,471.0,15.0,21.0,1.0,24.0,24.0,32.0,470.0,0.0,21.0,3.0,27.0,29.0,35.0,26.0,474.0,25.0,34.0,27.0,0.0,26.0,344.0,31.0,20.0,29.0,38.0,17.0
" 2022-08-15 14:56:51",11.0,1.0,26.0,27.0,467.0,10.0,3.0,0.0,29.0,26.0,17.0,307.0,1.0,27.0,13.0,5.0,25.0,7.0,14.0,447.0,21.0,12.0,24.0,25.0,4.0,426.0,38.0,29.0,23.0,12.0,0.0
" 2022-08-15 14:56:49",1.0,0.0,22.0,26.0,428.0,16.0,4.0,0.0,22.0,24.0,14.0,379.0,0.0,21.0,37.0,1.0,21.0,23.0,24.0,302.0,26.0,25.0,22.0,2.0,1.0,504.0,0.0,27.0,29.0,10.0,29.0
" 2022-08-15 14:56:42",17.0,0.0,24.0,23.0,313.0,23.0,16.0,0.0,20.0,24.0,29.0,394.0,1.0,29.0,14.0,7.0,24.0,29.0,26.0,416.0,22.0,29.0,28.0,6.0,9.0,463.0,9.0,29.0,24.0,5.0,29.0
" 2022-08-15 14:58:02",1.0,0.0,20.0,24.0,386.0,24.0,6.0,0.0,23.0,26.0,17.0,523.0,0.0,23.0,16.0,8.0,25.0,36.0,26.0,519.0,25.0,25.0,25.0,22.0,25.0,528.0,0.0,25.0,21.0,15.0,16.0
" 2022-08-15 14:58:45",14.0,1.0,24.0,27.0,355.0,20.0,16.0,0.0,21.0,23.0,13.0,305.0,0.0,27.0,18.0,0.0,23.0,28.0,0.0,517.0,23.0,3.0,22.0,30.0,14.0,476.0,0.0,25.0,21.0,17.0,20.0
" 2022-08-15 14:58:24",0.0,0.0,28.0,24.0,519.0,34.0,18.0,0.0,28.0,24.0,17.0,329.0,1.0,29.0,29.0,6.0,23.0,2.0,3.0,329.0,29.0,21.0,27.0,4.0,23.0,395.0,16.0,24.0,24.0,33.0,19.0
" 2022-08-15 15:00:07",20.0,0.0,25.0,23.0,343.0,16.0,5.0,0.0,28.0,23.0,5.0,335.0,0.0,26.0,29.0,9.0,27.0,20.0,10.0,455.0,23.0,8.0,23.0,25.0,5.0,323.0,26.0,26.0,28.0,37.0,21.0
" 2022-08-15 15:01:23",19.0,0.0,26.0,21.0,442.0,5.0,3.0,0.0,24.0,29.0,37.0,347.0,0.0,28.0,39.0,13.0,24.0,38.0,16.0,404.0,26.0,17.0,23.0,14.0,17.0,359.0,17.0,23.0,29.0,0.0,24.0
" 2022-08-15 15:01:14",20.0,0.0,21.0,22.0,369.0,32.0,11.0,1.0,24.0,22.0,19.0,306.0,0.0,26.0,20.0,14.0,24.0,6.0,29.0,484.0,27.0,8.0,24.0,22.0,1.0,520.0,12.0,24.0,21.0,16.0,2.0
" 2022-08-15 15:01:34",8.0,0.0,23.0,21.0,403.0,30.0,11.0,1.0,21.0,27.0,12.0,426.0,1.0,23.0,29.0,29.0,23.0,39.0,8.0,360.0,26.0,13.0,29.0,30.0,26.0,307.0,21.0,25.0,23.0,15.0,1.0
" 2022-08-15 15:01:06",13.0,1.0,22.0,21.0,473.0,33.0,1.0,1.0,25.0,20.0,19.0,488.0,0.0,27.0,6.0,20.0,27.0,32.0,0.0,547.0,24.0,4.0,22.0,2.0,0.0,360.0,17.0,23.0,22.0,39.0,29.0
" 2022-08-15 15:02:17",22.0,0.0,29.0,20.0,416.0,32.0,13.0,0.0,29.0,21.0,13.0,472.0,0.0,24.0,19.0,28.0,20.0,29.0,8.0,386.0,21.0,33.0,26.0,16.0,10.0,531.0,35.0,21.0,20.0,3.0,18.0
" 2022-08-15 15:02:09",17.0,0.0,27.0,29.0,537.0,29.0,18.0,0.0,24.0,26.0,19.0,432.0,1.0,29.0,27.0,29.0,25.0,15.0,11.0,353.0,20.0,7.0,27.0,21.0,10.0,303.0,10.0,28.0,23.0,13.0,3.0
" 2022-08-15 15:03:22",16.0,0.0,22.0,22.0,432.0,10.0,9.0,1.0,26.0,20.0,3.0,471.0,0.0,24.0,16.0,15.0,23.0,39.0,21.0,523.0,22.0,31.0,29.0,8.0,7.0,471.0,31.0,28.0,27.0,26.0,15.0
" 2022-08-15 15:03:20",24.0,1.0,26.0,25.0,449.0,7.0,10.0,0.0,22.0,26.0,36.0,405.0,0.0,24.0,38.0,21.0,22.0,30.0,18.0,478.0,20.0,37.0,29.0,12.0,28.0,525.0,12.0,25.0,24.0,11.0,3.0
" 2022-08-15 15:04:53",6.0,0.0,23.0,24.0,491.0,23.0,0.0,0.0,21.0,21.0,28.0,411.0,0.0,27.0,21.0,22.0,27.0,18.0,13.0,397.0,27.0,18.0,21.0,27.0,5.0,412.0,21.0,24.0,22.0,31.0,6.0
" 2022-08-15 15:05:06",7.0,0.0,21.0,26.0,525.0,10.0,24.0,1.0,29.0,25.0,23.0,483.0,0.0,25.0,15.0,0.0,22.0,19.0,15.0,377.0,20.0,8.0,21.0,21.0,6.0,492.0,9.0,28.0,20.0,37.0,23.0
" 2022-08-15 15:05:54",17.0,0.0,27.0,26.0,421.0,20.0,3.0,0.0,28.0,25.0,27.0,518.0,0.0,29.0,30.0,5.0,26.0,17.0,4.0,303.0,27.0,31.0,27.0,28.0,4.0,437.0,7.0,24.0,27.0,21.0,8.0
" 2022-08-15 15:06:24",6.0,1.0,23.0,26.0,302.0,32.0,13.0,1.0,22.0,20.0,34.0,399.0,0.0,27.0,5.0,10.0,24.0,36.0,1.0,322.0,25.0,7.0,24.0,21.0,4.0,510.0,14.0,28.0,26.0,37.0,23.0
" 2022-08-15 15:07:19",11.0,0.0,27.0,27.0,532.0,0.0,16.0,0.0,20.0,20.0,19.0,304.0,0.0,27.0,7.0,7.0,20.0,8.0,26.0,470.0,26.0,7.0,29.0,18.0,11.0,390.0,30.0,20.0,26.0,19.0,19.0
" 2022-08-15 15:07:31",29.0,1.0,24.0,29.0,320.0,9.0,13.0,1.0,24.0,21.0,17.0,423.0,1.0,26.0,39.0,25.0,23.0,39.0,10.0,519.0,26.0,15.0,26.0,18.0,18.0,356.0,28.0,20.0,22.0,23.0,3.0
" 2022-08-15 15:06:44",19.0,0.0,25.0,28.0,355.0,25.0,28.0,0.0,24.0,25.0,22.0,317.0,0.0,25.0,29.0,22.0,23.0,19.0,8.0,439.0,21.0,26.0,27.0,31.0,1.0,507.0,14.0,20.0,20.0,21.0,11.0
" 2022-08-15 15:07:25",13.0,1.0,25.0,29.0,528.0,31.0,17.0,1.0,25.0,27.0,36.0,442.0,0.0,29.0,17.0,4.0,25.0,13.0,1.0,463.0,28.0,19.0,20.0,32.0,23.0,357.0,5.0,24.0,22.0,2.0,5.0
" 2022-08-15 15:08:40",22.0,1.0,22.0,25.0,543.0,4.0,24.0,0.0,23.0,25.0,7.0,383.0,0.0,26.0,24.0,25.0,23.0,13.0,13.0,547.0,27.0,15.0,26.0,5.0,10.0,324.0,39.0,29.0,24.0,37.0,28.0
" 2022-08-15 15:08:47",18.0,0.0,22.0,23.0,500.0,39.0,12.0,0.0,26.0,25.0,12.0,457.0,0.0,21.0,29.0,9.0,29.0,22.0,1.0,371.0,29.0,27.0,22.0,16.0,16.0,391.0,26.0,23.0,20.0,16.0,1.0
" 2022-08-15 15:10:07",10.0,1.0,20.0,23.0,423.0,21.0,16.0,1.0,20.0,20.0,18.0,493.0,1.0,27.0,12.0,19.0,26.0,39.0,26.0,427.0,26.0,37.0,22.0,27.0,4.0,442.0,24.0,20.0,23.0,10.0,24.0
